practical spacious bag good waterproof quality suitable gym traveling love
face pack really good
using 4 cosrx products recommending friends smell believe good value money one bottle roughly lasts 4 months use morning evening definitely think made fine lines less noticeable provided extra moisture improved texture skin think also helped botox last longer continue use serum love absorbs really quickly thin feels like water skin stickiness worry
amazing serum
good product thinking peeloff mask
cleans oily skins
beginning good gentle skinbut time skin became irritated product
absolute magical skin
feels genuine great dry skin
looks really good amazing use organize products
ive ordered organizer received package complete mess decided look beyond opened destroyed box surprise product completely destroyed broken one shelves huge hole meltedive isssued return nothing farcompletely disappointed
really practical good qualitythe one received slightly different ones pictures ok mei choose one plain without diamond shapes ended receiving one diamond shapes see product pages
good choice looks like pictures
looks like images quality material poor came multiple breaks edges body
happened meet owner shop vacation decided order product utility sleek design mostly family incredibly kind great conversation wanted support small business also shared beautiful stories sons battle cancer led untimely passing year ago received product even better thought would easy put together sleek functional doesnt take much space provides ample storage plan buy friends family enjoying owners company conversation cherry top awesome product
nice rotates well
like product things used mess around look nice n clean product self lil expensive quality
looks nice actually quite cheap doesnt rotate nice concept huge disappointment fit lot things actually think prefer bathroom introduced perhaps wasnt expensive 40 wouldnt high expectations quality however cheap good set instructions packaging impressive business name looks like family run great ultimately poor product
really disappointed product cream serum ok good facial wash come very2 broken damaged goods opening box really disappointed thank product badproduct like secondhand
cleanser really good
used days result expected
original 100 best perfume ive ever scented
purchased perfume twice first time beautiful long lasting second time wasnt intense first bottle doesnt stay long
hearing good things lattafa fragrances recently tested angels share thought give khamrah try glad nose get booziness first spray smells cinnamon apple brandy well dries skin definitely continues give spicy vibes also undertone dates vanilla myrrh im huge fan musky tones bottom prominent think incense vibes longevity world cold weather fragrance sure course isnt complex higherpriced perfume price zero complaints think dupe angels share btw packaging well nice luxe seen complain lid dont see big issue let fragrance sit darkness month see changes dont think ill see huge change think lean feminine due sweetness believe fragrance appropriate especially enjoy cinnamon apple dessert gourmand fragrances
opinion gorgeous perfume fantastic projection longevity bottle beautiful boxed presentation lovely perfume smells much expensive bottle looks feels pricier would call perfume scent person overly feminine masculine smell dates vanilla pralines cinnamon hint slightly smokey wood background like im cozied eating delicious baked treat sitting beside fire cold evening wouldnt say safe blind buy might find strong worth sampling possible gorgeous scent
read many reviews well without regret scent excellent especially fallwinter period general reference kilian dub never smelled stronger intensely resembles still signature half priceits well layered oriental cinnamon cooky scent first time hints flowery oudh aswell faint well blending lasts forever always noticeable skin clothing next day still impressed always looking forward wearing itits happy holidays way
smells great
smells fruity last ok price
good product one leaks
atomizers got broken 2 days use 2 3 bottles came different color green green red one bottles wasnt even packaged got broken within day leaked
works fine tiny
gave one away one leaked bag havent bothered opening 3rd look nice
love great way carry favorite perfume fragrances go highly recommend
used last trip little trick fill properly filled product leak bonus could bring favorite scents taking little space
customer service good
loved easy refill easy carry favourite fragrances go without hassle big bottlesjust size lipstickgot 3 pieces less rs 400looks sturdy value money
smells good doesnt last long 23 hours max
1010 smell warm classy
love scent like wake call loved one
fast shipping good product
reasonably priced good smell
calvin klein man eau de toilette 100 ml timeless sophisticated fragrance men musthave every collection five stars
good quality nice smell
nice smelllong lasting
bought heard comparable alien goddess muglerwhich lovebut added mango intrigued first skeptical right box vaguely smell like alien goddess first spray letting dry leaning bit floral wasnt sweet bummed love sweet scents spraying times ive found actually love scent tropical sweet reason first sprays bit weird unlike actual fragrance
perfume definitely dupe fame smells beautiful like mango milkshake lasts couple hours skin bottle beautifully designed definitely repurchasing thanks
einfach super
great scent performs 30 minutes
smells like allure homme sport also smells like versace homme also la nuit de lhomme
smelling fragrance chanel allure blown away similarity love fragrance recently become favourite springsummer fragrance collection great price great packaging
great suits occasions
first ignore reviews may see cologne many reviewers neither objective properly educated comes mens fragrancesversace dylan blue aromatic fougere cologne distinctively masculine scent gender friendly one reviewer claimed sexual scent squarely men heres scent profiletop notes calabrian bergamot water notes grapefruit fig leafmiddle notes violet leaf papyrus wood organic patchouli black pepper ambroxanbase notes mineral musks tonka bean incense saffronif reading description surmise fragrance smells lot like exotic incense would correct simplified description would egyptian incense musk would oversimplification indeed beautiful raresmelling mens fragrance evocative nights monaco egypt yacht cyprus excellent hotel santorini distinctively masculine sexual cologne special evenings never wear work grocery store would outofplace foolish seeming tuxedo tophat walmartthis outstanding cologne one best ever worn extremely critical unapologetically snobbish comes fragrances wear one ranks top 5 despite nonsense reviewers fragrance packs punch lasts wonderful way appropriate warm summer weather opinion much expensive drives many women insane lets face generally whole idea behind colognes first place drawback see versatility everyday fragrance said cologne appropriate work daily chores wear going date beautiful girl convertible mercedes cruise carribean
first time trying cologne already 2 complements first day research originally wanted someone else jon always wearing would know person coming smell lingered week wearing people wanting purchase thanks cologne
crazy good scent strong doesnt last long good summer perfume
first 100 original amazon seller knows selling batch made dubai exceptional quality considering price excellent presentation perfume incredibly powerful put wrists two sprays two hours later put opening strong let dry 15 minutes elixir starts burst skin fabulous unique scent idea aventus creed like dont care would never pay 495 perfume wth made dubai edition awesome kudos genius formulated buy another case gets discontinued wonderful fragrance men women men around love careful wear fantastic projection sillage longevity
armaf club de nuit intense eau de toilette spray men often lauded one best alternatives much expensive creed aventus fragrance gained popularity striking resemblance aventus fraction costthe scent profile club de nuit intense characterized tart freshness versatility making suitable day night wear opens burst lemon birch musk quite strong synthetic first settles pleasant complex composition longevity noted 810 hours good projection making lasting choice want fragrance stay throughout daywhen compared creed aventus club de nuit intense described less focused sweeter softer notes original instead emphasizes citrus musk everything else receding background main critique opening harsh chemical dominated lemon note questionable quality however first halfhour evolves scent closely resembles aventus highlighting masculine pungent notesin terms differences creed aventus known higher quality ingredients refined scent profile better opening balanced blend blackcurrant italian bergamot french apples pineapple dry aventus also sophisticated blend musk oak moss ambergris vanillafor looking everyday fragrance affordable armaf club de nuit intense worthy contender often referred aventus killer due similar scent lower price point however youre fragrance aficionado values nuances quality original creed aventus remains unparalleledin conclusion armaf club de nuit intense commendable clone offers similar experience creed aventus budget testament fragrances success favorite among looking costeffective alternative also among perfume enthusiasts appreciate complexity depth
using years scent bold sophisticated featuring great balance citrus woody notes perfect everyday wear special occasionsthe longevity outstanding easily get entire day without needing reapply 105 ml bottle fantastic size offering great value price overall highly recommend fragrance anyone looking affordable yet highquality scent
original fake product
strong fragrance youd love moustache
smell going back
long lasting fresh smell
scent times used years
love joke work ups went guard shack security girl said smelled good wasnt expecting anyone sayi anything yup
long lastingfair smell
really nice mens scent perfume need little bit otherwise strong last long timealso price really reasonable
bought fragrance without first sampling skin great online reviews classy packaging must say certainly enjoy scent strong masculine watch youtube descriptions one must confident wear lasts longer mainstream scents even took shower wearing still smell aromas unique scent winter ideal younger man better suited older gentlemen 40 often like dress somehow truly captures brand image bentley motor vehicles absolutely give image feel luxury despite value price
smells nice gentle although nice good value money good size great taste lasts long time spray really good bottle doesnt leak si
love perfume smells amazing great price bought offer
gift friend liked receiver fragrance packing shape bottle etc
came nice packaging scent great
nice packaging quality thank guys
versace blue jeans eau de toilette fragrance promises delivers refreshing burst bergamot citrus lime enveloped masculine aura initial interaction aftershave packaging metal tin adorned iconic versace style looking like jeans considering products affordability felt like added luxurythe packaging aesthetically pleasing aligning well versaces reputation style elegance blue glass bottle apart visual appeal practical offering good grip especially useful handling wet hands 4 lion heads placed around bottle iconic versace pattern around base couldnt ask morethe spray mechanism works flawlessly delivering generous mist fragrance press scent exceeded expectations especially given products price point offers fresh daylong wearability specifically looking forthe bottles thick glass wellconstructed spray nozzle suggest durability thats good regular use fragrances longevity commendable scent lingering pleasantly hours without need reapplicationits refreshing scent profile makes comfortable choice daily use providing sense awakening freshness throughout day sweetness scent might appeal everyone strikes pleasant balance personally find appealingwhen compared aftershaves quality bracket versace blue jeans stands exceptional value many comparable fragrances command much higher price tag making product steal
perfect buying experience recommend seller
bit sweet still manly good summer
amazing perfume
lovely smell definitely buy
long lasting evrage
aftershave beautiful scent smells much like dior sauvage lasts ages looks part overall great quality aftershave price cant go wrong definitely purchase rather spending 6070 branded aftershaves theres really much difference expensive brands highly recommend
smell strong nice good value money last hours clothes
super cute durable wore 10 days row vacation beach hot tubs pools showers tarnish bit definitely worth money
havent taken since put 3 weeks ago simple elegant easy enough wear everyday great value tarnish showering
love bracelets super stylish great fit super comfortable reason gave 4 stars chain super long prefer tighter fit wrist wish way detach rest chain putting think great accessory
loved bracelets eyecatching easy put
bracelets pretty natural gold color lots shine feel like 6 many l may regift 3 plenty big adjustable little crystals end chain hangs nice touch
literally half size photos model pretty like pictures disappointing
got girlfriend shes absolutely adored immediately wanted wear loved definitely recommend
stunning always keeps beauty wife loves
bought mrs birthday absolutely stunning loves happy days
package ripped chain inside already broken butterfly cute though
gorgeous necklace finally necklace advertised quality necklace good price medallion sparkly right size nice weight little smaller nickel length perfect hits midchest shows pictures extender case want longer looking quality circle coin disk medallion necklace everything purchased disappointment none lived description photos tired sellers making jewelry look bigger better photos find tiny poor quality receive im obviously looking real gold silver price able expect something looks pretty good size length looks photos advertised necklace disappoint
sweet necklace perfect stacked another butterfly necklace rhinestones another brand really cute gold color nice love
favorite necklace price looks holds well
bad quality made cheap materials one made plastic
really nice looking value given individual gifts
expected short lasting outfits worn many times still durable havent tarnished overall look really great couldnt recommend
nice money looks classy
cute last fade personally wear 247 price cheap bad
cute simple
items good quality however went wear earrings noticed earrings two different sizes disappointing dont want wear different size earrings im sure easy sell many different sizes
set looks exactly picture ordered daughter prom shes rocking ever since im gon na order gold oneif youre looking something simple elegant shiny set price get perfect size nice weight durable well comfortable
sleek pretty shines bright looks nice def recommend
necklace sit allow diamond show earrings tiny returned
bracelet beautiful fits rare small arms hands stones perfectly sized earrings wonderful
much smaller photo
sparkle shine bracelet earrings clear crystal makeme feel like princess fasteneris well constructed braceletwhy spend thousands dollars
feminine strong like beautiful woman buying one best friends
quality amazing
much nicer excepted price would
extremely nice
nice smaller pic ck size know exactly size
smaller expected
idea came saw youtube set great idea display store collection since put drawer need worry dust also bought two sets 8 trays fit one drawer due measurements trays well made satisfied product
practical put drawer stack described
worst necklace ever bought first last time buy accessories online shop came weird way broken tried fix way fix even fix jewelry point view would fixed
pretty set lot money im sure tarnish tend remove jewelry showering size length perfect feels durable cheap comfortable light color silver bright would look nice gold versatility
comes three separate necklaces layer desired feel durable high quality theyre simple stunning dont tangle easily theyre separate love mix match depending feel day definitely worth price
510 190lb girlie extension chain little short otherwise durable great value classy piece jewelry
super durable pretty length like shows theyre bright shiny thing clasp little hard use lower quality rest necklace otherwise great looks great outfit great deal get
nice quality lay nicely neck negative hard time getting clasped small clasps really liked look ordered another silver necklace decide would birthday gift silver one goes dil gift suits better get keep
great looks really nice
nice good size good product price
posts bent arrived earrings heavy
cute tuned skin green 10 min recommend unless plan putting different chain
love gem length
good quality remivable insides
organizer jewelry box must every woman purse realy cute big recommend
product exactly described good price
definitely cheap side pretty good considering price zipper works well hooks pretty sturdy
nifty little jewellery box
used yet travel pleased quality
described cute amazing price
got girlfriend mine uses time travel best thing ever got bc previous purchase exact thing blue worth easy wipe gets makeup something 1010 good hardware far girl tell
good small
bought trip perfect size worked great great value price looks like picture
many compartments small case im able bring would even typically think packing vacation even extended stays places yet small enough fit side slot backpack recommended several friends also purchased
perfect size take travelling
daughter happy gifts brides maids
decent quality get paid perfect storing jewelry travelling small compact size usually put hand carry
nice 1
happy bag good quality looks decent big size
cute good quality bag big enough essentials wallet phone keys sunglasses small cosmetic bag conveniently small used day tied little knot one side tad long
purse perfect size style color carefree versatile bought similar purse altard state double priceand one much nicer great value
like bag well made right size wear lot boho clothing old fashioned enjoy would recommend fellow boho peeps
nice purse light duty goes well summer wear jeans
buy buy buy although shein may cheaper one brought exactly like photo cute perfect try put much still keep look stay durable
given product isnt original expecting bad first time wore like month ago havent wore since end day found front separating rest bag put together glue even strong holding superglue regular white glue saddest part bag could barely fit anything couldnt even put smallsized wallet instead empty money id cards etc bag way falling apart
quality better pricei requested return courier picked item till today didt get refund account
received bag cut inside bad quality cant use itim returning back
even get one phone bag let alone 2 zips way around get anything bag totally impractical
good quality great finish looks stylish elegant excellent price loved
unfortunately particular handbag falls short terms durability waterproofing
great material great size
opened package card mechanism brokenbad quality
nice great quality
magnet close put cash inside even smallest amount keep opening dont know magnet thought force close xd
doesnt close full cards bad
original good quality
original like
awhile great quality leather bulky lot cards id get something less heavy great gift
excellent purse good leather
great quality bought husband loves super convenient aesthetically great
good quality good price good size small husband really liked uses
bigger looks picture
nice wallet nicely made husband loved christmas
car slots tightdoesnt fold notes
bought sons birthday really likes im pleased purchase
useful good product
good quality caries 10 cards also space money small notes recommended like long rectangular wallets
looks nice accomodates many cards big put pocket button broke sometime
perfect loos like foto perfect size color soft touch great quality
produto top
wallet gift grandson quite pleased
thank seller nice useful tommy hilfiger mens walletfast delivery highly recommended
fast delivery good quality
really good expected
nice material color cool well husband really likes every day wallet lightweight bulky fits perfectly pockets
nice product im happy purchase thanks graham
bought dad fathers day using wallet years completely worn leather shedded happy good quality got last year hes still using isnt even slightly worn soft dont know hold lot stuff dad uses carry cards little bit cash doesnt become bulky
product quality good thin size space enough space keep currency frequently pocket wallet tight
good quality wallet nice looking plenty space cards cash great price well
brought husband fits lot inside extremely well made lovely pop colour inside overall would recommend
came nice presentation box good start wallet looks really cool carbon effect black outer orange internals orange stitching looks precise online description states leather markings effect wallet assume longevity usage hard say bought rfid protection good looks secondary bonus dimensions approx 125x100mm slightly bigger wallet replaces still fits easily front jeans pocket plenty pockets inside 7 dedicated card slots 1 iddriving license another larger 1 anything else ie photo etc large split compartment bank notes zipped section useful carry coins emergencies couple cards notes inside wallet remains relatively compact closed extremely happy purchase ultimately everything feels secure due rfid protection
id thinking getting rfid screened wallet prices always seemed bit high got trip abroad replaced usual wallet since really good price quality
wallet looks rectangular square turns rfid blocking mostly works time get close enough pick cards wallet tracked tag placed insidelooks good well made comes nice little wrappable box giving gifti wanted two reasons rfid blocking rectangular shape neither nice christmas gift someone elsenot sure materials made sat price doesnt matter cant tell ifvit leather ease use well walletits lovely thing expected
wallet pretty well made good quality leather lot pockets cards everything great problem even though lot pocket spaces put cards still becomes bulky wallet want close husband rubber band around keep folded carry much cards wallet great ton cards need carryit probably isnt right one unless mind bulky
looking quality wallet rfid blocking credit card capacity plus
wallet super easy back pocket bulky holds several cards 1 id window 2 cash slots great product
put cards wallet problem
bought dickies replacement credit cards wouldnt fit slots took monster much like one george costanza used good news lots room fit everything bad news uncomfortable carry around believe ended falling shorts getting picked wrong person went back old slender leather wallet barely feel pants pocket
best thing wallet billfold section zippered cash credit cards safe inside also snapped flap front wallet opens quick access seethru idlicense pocket 3 slots debit card gym card school work id whaevthe leather quality good strain seen fabric separation stitching lining front bill slot show stopper zipper good quality metal hung misfed pull tab sturdy simple inside left 4 stadium style card slots larger sideentry slot behind right featuers 2 stadium card slots small zippered pouch behind usually fan zippered pockets inside wallets always feel bulky zipper nearly flat inside large enough 3 4 us currency sized emergency bills folded thirds 1 ounce ingot favorite metal actually pouch directly front place stitching ripping miine maybe go emergency cnotes skip silver ingotgiven hell wallet goes heavy use gets wallet proven sturdy comfortable quick one product recommendation last summer dumb managed lose wallet twice one week first time got lucky found day later abyss lives beside driver seat every car second time got sort lucky turned weeks later intact except roughly 600 carry cash yeah yeah yeah know would make wallet perfect addition gromet wallet chain could easily attached necessity cut small hole flap bend fed small keyring attached chain eventually rip well hole ripped leather real well reinforced said like well enough orderd another try reinforced grommet installedhope helps
wallet great got boyfriend whos wallet last legs loves new wallet couple reasons1 works construction finds strong durable2 lots lots card space slots room cash3 easy access flip pocket id debit4 secure zipper snap button finds nothing ever falls
odd shaped big pocket wallet
wallet strong carries lot whilst looking small
ive expected
nice box also good want better quality
need work ur sewing quality abit
good described
good quality belt needs small manual illustrate used figure figure like much
literally staples visible belt quality bad real
need bigger size 140 instead 120 cm beltas small
bad qualitynot recommended
good description
good value money packing need attentions
looks great like photo
plastic buckle metal
belt fire super excellent quality nice material foreign smell exactly matches picture long wider back side color soft milky goes well lightcolored items liked much recommend
bad quality short length
nice need red one
good belt price
really pretty chain first day wore graduation broke three pieces
belt lasted total 3 hours body started falling apart completely broke frustrated forgot wedding venue cant even return refund
good quality match description photo
nice shouldve clip lock back instead two metal chains tied doesnt fit
would anyone want expensive one job one material great feels like wont get injured buckle plastic pants fall go thru tsa security
strong durable
belt thicker resilient similar ones tried easily handle jean additional weighthighly reccommended
much say bought two seem well made durable highly recommend reasonably priced bought
got khaki onethe colors dont match picture belt lighter shinier almost bright golden buckle light beigethe finishing okay could better especially buckle ykk buckle somewhat decent copyon plus side belt longer similar belts
wipe sheets missing screen wasnt clean impossible clean placing phone
arrived broken
screen broke installing mobile screen
good black border make tight phone case causing bubbles edges would avoid
screen protector smaller phones screen noticed installed touch screen barely works makes screen look really pixelated privacy feature doesnt even work
first time product came wrong returned second time came broken
applying protector phone reflection light showed cheap quality squares appeared due reflection
good price quality fast delivery thank
screen broken
bad material gets cracked easly
screen protector far best one ive found amazon easy installation instructions problems pesky air bubbles protector blue tint really cool looking finally cant beat fact protects eyes blue light smart phones 247 think damage eyes undergo dont feel see bomb
blue blocking
simple install line clean screen let drop seals bubbles phone functionality great difference without screen protector help eye fatigue especially using phone night lowlit areas
sturdy importantly really help block blue light eyes dont get tired
put screen protector iphone cracked pieces 3 days irritating thing didnt drop phone hard surface tossed onto bed picked phone screen protector broken could understood dropped onto hard surface upset got 3 days
one screens broken half
way avoid bubbles protector
item quality decent one arrived 2 pack specified listing issue rectified yet seller poor customer service
purchased daughters new phone help prevent people looking shoulder sitting next seeing privacy wise amazing love cant see anything youre looking straight forward easy install fit perfect iphone 15 sticky plus means wont peel like others tend durability wise amazing put 10 mins bad past accidentally dropped yes crack small line barely see saved phone knew would last long time works toooo daing good cant even try nosey wont even let see plus
screen protectors give privacy fit perfectly corner corner
great privacy glass one could see n phone
loved durable easy put phone great black screen
totally opposite describes
size edges screen
product comes free back side sheet microfiber cloth wiping device dont let anyone take product goodcons1 screen protector affects screen colo quality little bit get used it2 100 privacy proof high level brightness transparent3 privacy filter sometimes affect brightness auto adjustmentall offer 4 stars 5
good especially packaging coms phone back sticker
screen protector smaller phone screen doesnt cover screen quality bad
3rd time get reasonable price
start fancy packing excellent quality screen protector additional protective cover back phone highly recommended
described screen size a54 good
great one good quality really protects watch
material really nice definitely 14 inches laptops big
wanted matching sleeve hp laptop design caught eye true image arrived time soft neoprene material sturdy stitching makes difference zipper constant pulling flap insert remove laptop hopefully tear corners time knew would bit big approximates 125 laptop clearly states fits 14 issues size kept foam came inside provide extra padding support shape
love sophisticated way carry hp
thats amazing baggood quality
14 inch laptop allits toooo big
company made mistake sending wrong sized package product quality good ship back ordered new one another vendorsmall mistakes times cost loss business sales
used hard cases lenovo yoga 14 7i actually scratch finish laptop nothing rough interior zipper rub laptop
nice product price good amount padding fits computer charger fine
case extremely well made looks classy fits 135 inch laptop like glove would definitely recommend anyone needs sleek laptop sleeve
best quality price good
bad quality high price
product picturemade cheep material
quality price good
really recommended
perfect master piece
fits laptop great still fits init bag fine nice layer padding lining lining soft laptop great scratches done good job protecting macbook far like plain colour well
laptop case sleeve bag well made inside bag padded protects laptop knocks fell height bag keep laptop clean free dust got good strong zip easy use slip laptop value money pleased purchase
pretty colour handy zip lightweight protective
love laptop bag minimalist still offers great protection comes wide range colors picked lovely pink shade
neat point cheap bargain product need offering room 10 ipad pro pinch 13 macbook pro laptop zip sidepocket enough room papers pen two usb cable need generally
note waterproof
item good quality returned zipper broken would recommend
bad dont recommend
cant believe 110 egp great quality leather stitching padding zipper looks high quality dont hesitate buy
big beige
works well affordable price also comfortable hand slimtall design perfect carrying around pocket well really recommend stylus joyroom respectful company would advise anyone company wanted high quality low price pen thank
good product although get set spare tips pen buy spare tips wear buy whole new pennot good value
good easy use need charge approved
watched countless videos concerning item none made notice strange sharp sound heard used lenovo yoga 7i laptop hadnt discovered scratched screen recently scratch caused distortion colours screen quite annoying yet thought isolated issue kept using later discovered sheer number scratches made screen arent major annoyance enough want repurchase item
interesting thing works without battery easy use good material color
seller difficult deal
pencil exceeded expectations couldnt bring pay price apple pencil wasnt sold ive never used one since ive never apple pencil havent missed features missing pencil plug every charges quickly im quite happy battery life feature missing pressure sensitivity use ive never missed drawing something might better real deal average ipad user pencil pretty much perfect price turn use set works perfectly highly recommend
recently tried metapen apple ipad must say offbrand stylus works amazingly well pleasantly surprised performance functionality metapen responsive precise allowing navigate ipad ease accuracy design sleek comfortable hold making pleasure use extended periods found metapen effective expensive stylus options market overall extremely satisfied performance metapen would highly recommend anyone looking reliable budgetfriendly stylus apple ipad five stars way
battery used bitten
product amazing cheap alternative apple pen lightweight durable used good needing charged also comes multiple tips useful
purchased primarily editing pic ipad job perfectly highly accurate charge good pen good feel hand connected instantly ipad without bother comes spare tips see one would need buy likes apple pencil products available fraction price
bought 9 year old daughter couldnt justify price apple version incase broke got bored turns uses daily actually really good product cant see apple one would better really smooth use great battery life charges fast comes spare tips havent replace since christmas highly recommend
happy pencil handy really comfortable highly recommend also especially affordable price amazon
received easy enough use works well issue son dropped soon arrived nib broke immediately extra nibs given mentioned seller let know 24 month warranty also sent 4 extra nibs sonthank great service
buy expect u able tap write bought stylus could take notes havent able write single word without pen glitching erasing wrote also palm rejection hand ipad want anything overall uncomfortable want stylus trust dont buy one
cheated cheap pen without charging one third price paid seller cheated
10 purchase lasted two years would never buy apple pencil works fine digital art nothing crazy works perfect
purchased another stylus pen thought would try ok found one used ipad game changer also comes different tip used road charge stays long time even sits gamechanger wish wouldve purchased one first
bad doesnt work ipads
handy useful
fast response accurate angel doesnt pressure sensor marktedor cusro
received broken scratched
big fan ugreen products cables power adapters power banks ipad pencil surprise best alternative original pencil 5 times expensive oneit precisely responsive drawing writing notes minimal delay sticks well ipad like original pencil connects automatically without connecting thru bluetooth battery lasts long however 4 dot indicator helps identify recharge usb port also comes usb cable extra tips case damage onethe drawback tip pencil little hard would suggest ugreen redesign little softer plastic produce low touch sound current ones fix dont need get original pencil enjoy touch feel like original one
